id,governorate,question_tag,question_tag_order,question_map,question_raw,question_en,question_ar,answer_raw,answer_en,answer_ar,answer_rank,answer_count,answer_pct
10,Dhamar,governance,7.0,y,"According to your opinion, Are Religious groups active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the religious groups in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,4.0,4.0
10,Dhamar,governance,7.0,y,"According to your opinion, Are Religious groups active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the religious groups in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,18.0,18.0
10,Dhamar,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,20.0,20.0
10,Dhamar,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Not active at all,Not active at all,,2,8.0,8.0
10,Dhamar,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Neither positive nor negative,Neither positive nor negative,,4,4.0,4.0
10,Dhamar,governance,8.0,y,"According to your opinion, Is NGO/CSO active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the NGOs or CSOs in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a positive way,In a positive way,,5,18.0,18.0
10,Dhamar,media access,1.0,y,Do you have internet access?,Do you have access to the internet? ,,No,No,,1,94.0,94.0
10,Dhamar,media access,1.0,y,Do you have internet access?,Do you have access to the internet? ,,Yes,Yes,,2,6.0,6.0
10,Dhamar,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,In a very bad direction,The wrong direction,,1,62.0,62.0
10,Dhamar,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,To some extent in a bad direction,Tending to the wrong direction,,2,14.0,14.000000000000002
10,Dhamar,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,To some extent in the right direction,Tending to the right direction,,4,6.0,6.0
10,Dhamar,politics,1.0,y,"In general, what do you think about the current situation in Yemen, is it going in the right direction or in the wrong direction?",Is the situation in Yemen heading in the right or wrong direction? ,,In the right direction,The right direction,,5,2.0,2.0
10,Dhamar,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,2,No,,2,8.0,8.0
10,Dhamar,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,3,Maybe,,3,4.0,4.0
10,Dhamar,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,4,Yes,,4,5.0,5.0
10,Dhamar,politics,2.0,y,How much do you believe Yemen should be divided into regions?,Should Yemen be divided into regions?,,I strongly believe Yemen should be divided into regions,Absolutely,,5,3.0,3.0
10,Dhamar,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,2,No,,2,7.0,7.000000000000001
10,Dhamar,politics,3.0,y,How much do you believe south Yemen should be independent?,Should south Yemen become independent?,,3,Maybe,,3,3.0,3.0
10,Dhamar,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Not available,Never,,1,18.0,18.0
10,Dhamar,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Hardly available,Hardly ever,,2,50.0,50.0
10,Dhamar,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Somewhat available,Sometimes,,3,25.0,25.0
10,Dhamar,public services,1.0,y,"According to your opinion, how available are these services and products in your area? Health Care",Is healthcare available in your area?,,Very available,Always,,4,7.0,7.000000000000001
10,Dhamar,public services,2.0,y,"According to your opinion, how available are these services and products in your area? Education",Is education available in your area?,,Hardly available,Hardly ever,,2,25.0,25.0
10,Dhamar,public services,2.0,y,"According to your opinion, how available are these services and products in your area? Education",Is education available in your area?,,Somewhat available,Sometimes,,3,68.0,68.0
10,Dhamar,public services,2.0,y,"According to your opinion, how available are these services and products in your area? Education",Is education available in your area?,,Very available,Always,,4,7.0,7.000000000000001
10,Dhamar,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Always unsafe,I never feel safe,,1,1.0,1.0
10,Dhamar,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Neither safe nor unsafe,I neither feel safe nor unsafe,,3,2.0,2.0
10,Dhamar,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Mostly safe,I mostly feel safe,,4,1.0,1.0
10,Dhamar,security,1.0,y,"On a scale ranging from 1 to 5 in which ""1"" means ""always very unsafe"" and ""5"" means ""always very safe"", how safe do you personally feel?",How safe do you personally feel?,,Always safe,I always feel safe,,5,96.0,96.0
10,Dhamar,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,Very bad,Very bad,,1,1.0,1.0
10,Dhamar,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,3,Average,,3,2.0,2.0
10,Dhamar,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,4,Good,,4,32.0,32.0
10,Dhamar,security,3.0,y,How do evaluate the general security situation in your area?,How is the general security situation in your area?,,Very good,Very good,,5,65.0,65.0
10,Dhamar,security,4.0,y,"According to your opinion, Is Police active in your area in a positive way, active in a negative way, neither positive nor negative, not active at all?","Are the police in your area active in a positive, negative, or neutral way, or simply not active at all?",,Active in a negative way,In a negative way,,1,6.0,6.0
