id,governorate,question_tag,question_tag_order,question_map,question_raw,question_en,question_ar,answer_raw,answer_en,answer_ar,answer_rank,answer_count,answer_pct
20,Rayma,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,Very negative,Very negative,,1,10,33.33333333
1,Ibb,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,25,14.70588235
2,Abyan,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,1,3.333333333
3,Sana'a City,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,3,2.142857143
4,al-Baydha',international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,3,7.5
5,Taiz,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,7,3.684210526
6,al-Jawf,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,2,6.666666667
7,Hajja,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,11,9.166666667
8,al-Hudaida,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,10,5.882352941
9,Hadhramawt,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,2,2.5
10,Dhamar,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,8,8
11,Shabwa,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,2,5
12,Sana'a,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
13,Aden,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,4,8
14,Lahj,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,3,5
15,Marib,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,3,15
16,al-Mahweet,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,2,5
17,al-Mahra,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
18,Amran,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,4,5.714285714
19,al-Dhali',international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
20,Rayma,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,2,Negative,,2,0,0
1,Ibb,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,38,22.35294118
2,Abyan,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,6,20
3,Sana'a City,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,9,6.428571429
4,al-Baydha',international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,8,20
5,Taiz,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,8,4.210526316
6,al-Jawf,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,9,30
7,Hajja,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,24,20
8,al-Hudaida,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,11,6.470588235
9,Hadhramawt,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,9,11.25
10,Dhamar,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,5,5
11,Shabwa,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,6,15
12,Sana'a,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,8,11.42857143
13,Aden,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,14,28
14,Lahj,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,5,8.333333333
15,Marib,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
16,al-Mahweet,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,3,7.5
17,al-Mahra,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1,10
18,Amran,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,2,2.857142857
19,al-Dhali',international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,1,2.5
20,Rayma,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,3,Neither positive nor negative,,3,0,0
1,Ibb,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,6,3.529411765
2,Abyan,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,4,13.33333333
3,Sana'a City,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
4,al-Baydha',international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
5,Taiz,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,3,1.578947368
6,al-Jawf,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,3,10
7,Hajja,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,21,17.5
8,al-Hudaida,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,2,1.176470588
9,Hadhramawt,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,1,1.25
10,Dhamar,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,4,4
11,Shabwa,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,1,2.5
12,Sana'a,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
13,Aden,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,9,18
14,Lahj,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
15,Marib,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
16,al-Mahweet,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
17,al-Mahra,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
18,Amran,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
19,al-Dhali',international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
20,Rayma,international relations,4,y,How do you evaluate the role that EU plays in Yemen?,"In your opinion, is the EU playing a positive or negative role in Yemen?",,4,Positive,,4,0,0
